feature_id	locus_id	coordinates	feature_type	name	group	group_type	category	fill_colour	stroke_colour	show_label
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0004	SRR35808611_ctg707|provirus_5227802_5272024	1939:2613:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0004	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0005	SRR35808611_ctg707|provirus_5227802_5272024	3171:3701:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0005	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0006	SRR35808611_ctg707|provirus_5227802_5272024	3868:4641:1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0006	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0007	SRR35808611_ctg707|provirus_5227802_5272024	4803:5735:-1	CDS	tail protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0007	conserved	tail	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0008	SRR35808611_ctg707|provirus_5227802_5272024	5964:6323:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0008	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0009	SRR35808611_ctg707|provirus_5227802_5272024	6523:7560:1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0009	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0010	SRR35808611_ctg707|provirus_5227802_5272024	7502:7876:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0010	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0011	SRR35808611_ctg707|provirus_5227802_5272024	8187:10931:-1	CDS	endolysin	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0011	conserved	lysis	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0012	SRR35808611_ctg707|provirus_5227802_5272024	11294:11764:1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0012	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0013	SRR35808611_ctg707|provirus_5227802_5272024	11881:12591:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0013	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0014	SRR35808611_ctg707|provirus_5227802_5272024	12724:13155:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0014	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0015	SRR35808611_ctg707|provirus_5227802_5272024	13327:13647:1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0041	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0016	SRR35808611_ctg707|provirus_5227802_5272024	14367:15140:1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0016	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0017	SRR35808611_ctg707|provirus_5227802_5272024	15180:15539:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0017	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0018	SRR35808611_ctg707|provirus_5227802_5272024	16207:16347:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0018	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0019	SRR35808611_ctg707|provirus_5227802_5272024	16440:16721:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0019	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0020	SRR35808611_ctg707|provirus_5227802_5272024	17287:18018:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0020	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0021	SRR35808611_ctg707|provirus_5227802_5272024	18047:18487:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0021	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0022	SRR35808611_ctg707|provirus_5227802_5272024	18842:18976:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0022	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0023	SRR35808611_ctg707|provirus_5227802_5272024	18987:19814:-1	CDS	DNA ejection protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0023	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0024	SRR35808611_ctg707|provirus_5227802_5272024	19833:20309:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0024	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0025	SRR35808611_ctg707|provirus_5227802_5272024	20306:20707:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0025	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0026	SRR35808611_ctg707|provirus_5227802_5272024	20704:22149:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0026	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0027	SRR35808611_ctg707|provirus_5227802_5272024	22162:22773:-1	CDS	virion structural protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0027	conserved	head and packaging	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0028	SRR35808611_ctg707|provirus_5227802_5272024	22826:23128:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0028	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0029	SRR35808611_ctg707|provirus_5227802_5272024	23232:23540:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0029	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0030	SRR35808611_ctg707|provirus_5227802_5272024	23667:24101:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0030	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0031	SRR35808611_ctg707|provirus_5227802_5272024	24243:25253:-1	CDS	major head protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0031	conserved	head and packaging	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0032	SRR35808611_ctg707|provirus_5227802_5272024	25275:26243:-1	CDS	head scaffolding protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0032	conserved	head and packaging	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0033	SRR35808611_ctg707|provirus_5227802_5272024	26517:26741:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0033	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0034	SRR35808611_ctg707|provirus_5227802_5272024	26989:27798:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0034	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0035	SRR35808611_ctg707|provirus_5227802_5272024	27861:27956:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0035	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0036	SRR35808611_ctg707|provirus_5227802_5272024	27956:28195:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0033	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0037	SRR35808611_ctg707|provirus_5227802_5272024	28589:30688:-1	CDS	portal protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0037	conserved	head and packaging	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0038	SRR35808611_ctg707|provirus_5227802_5272024	31158:31433:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0038	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0039	SRR35808611_ctg707|provirus_5227802_5272024	31437:32714:-1	CDS	terminase large subunit	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0039	conserved	head and packaging	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0040	SRR35808611_ctg707|provirus_5227802_5272024	33369:34544:-1	CDS	endolysin	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0040	conserved	lysis	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0041	SRR35808611_ctg707|provirus_5227802_5272024	34578:34859:1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0041	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0042	SRR35808611_ctg707|provirus_5227802_5272024	34916:35185:1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0042	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0043	SRR35808611_ctg707|provirus_5227802_5272024	35298:35963:-1	CDS	terminase small subunit	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0043	conserved	head and packaging	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0044	SRR35808611_ctg707|provirus_5227802_5272024	36249:36548:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0044	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0045	SRR35808611_ctg707|provirus_5227802_5272024	36670:37737:1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0045	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0046	SRR35808611_ctg707|provirus_5227802_5272024	37802:38323:-1	CDS	transcription antiterminator	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0046	conserved	transcription regulation	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0047	SRR35808611_ctg707|provirus_5227802_5272024	38336:38587:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0047	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0048	SRR35808611_ctg707|provirus_5227802_5272024	38588:38941:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0048	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0049	SRR35808611_ctg707|provirus_5227802_5272024	39106:39429:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0049	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0050	SRR35808611_ctg707|provirus_5227802_5272024	39776:40384:1	CDS	transcriptional repressor	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0050	conserved	transcription regulation	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0051	SRR35808611_ctg707|provirus_5227802_5272024	40591:41016:1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0051	conserved	unknown function	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0052	SRR35808611_ctg707|provirus_5227802_5272024	41339:41611:-1	CDS	DNA binding protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0052	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808611_ctg707|provirus_5227802_5272024_CDS_0053	SRR35808611_ctg707|provirus_5227802_5272024	41800:44223:-1	CDS	hypothetical protein	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0053	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0001	SRR35809336_ctg10687|provirus_4211115_4255250	1:663:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0001	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0002	SRR35809336_ctg10687|provirus_4211115_4255250	667:969:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0002	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0003	SRR35809336_ctg10687|provirus_4211115_4255250	1453:1932:1	CDS	transcriptional regulator	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0003	conserved	transcription regulation	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0004	SRR35809336_ctg10687|provirus_4211115_4255250	1958:2572:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0004	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0005	SRR35809336_ctg10687|provirus_4211115_4255250	2797:3012:1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0005	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0006	SRR35809336_ctg10687|provirus_4211115_4255250	3161:3406:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0006	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0007	SRR35809336_ctg10687|provirus_4211115_4255250	3423:3830:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0007	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0008	SRR35809336_ctg10687|provirus_4211115_4255250	3841:4371:-1	CDS	endolysin	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0008	conserved	lysis	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0009	SRR35809336_ctg10687|provirus_4211115_4255250	4368:4598:-1	CDS	holin	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0009	conserved	lysis	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0010	SRR35809336_ctg10687|provirus_4211115_4255250	4615:5235:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0010	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0011	SRR35809336_ctg10687|provirus_4211115_4255250	5244:6227:-1	CDS	tail protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0011	conserved	tail	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0012	SRR35809336_ctg10687|provirus_4211115_4255250	6240:9500:-1	CDS	tail protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0012	conserved	tail	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0013	SRR35809336_ctg10687|provirus_4211115_4255250	9500:10195:-1	CDS	tail assembly protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0013	conserved	tail	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0014	SRR35809336_ctg10687|provirus_4211115_4255250	10197:11057:-1	CDS	minor tail protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0014	conserved	tail	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0015	SRR35809336_ctg10687|provirus_4211115_4255250	11057:11776:-1	CDS	minor tail protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0015	conserved	tail	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0016	SRR35809336_ctg10687|provirus_4211115_4255250	11780:12151:-1	CDS	minor tail protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0016	conserved	tail	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0017	SRR35809336_ctg10687|provirus_4211115_4255250	12155:14275:-1	CDS	tail length tape measure protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0017	conserved	tail	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0018	SRR35809336_ctg10687|provirus_4211115_4255250	14232:14666:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0018	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0019	SRR35809336_ctg10687|provirus_4211115_4255250	14612:14950:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0019	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0020	SRR35809336_ctg10687|provirus_4211115_4255250	14962:15423:-1	CDS	major tail protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0020	conserved	tail	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0021	SRR35809336_ctg10687|provirus_4211115_4255250	15429:15836:-1	CDS	tail terminator	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0021	conserved	connector	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0022	SRR35809336_ctg10687|provirus_4211115_4255250	15833:16330:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0022	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0023	SRR35809336_ctg10687|provirus_4211115_4255250	16330:16653:-1	CDS	head closure Hc1	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0023	conserved	connector	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0024	SRR35809336_ctg10687|provirus_4211115_4255250	16653:17270:-1	CDS	head-tail adaptor	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0024	conserved	connector	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0025	SRR35809336_ctg10687|provirus_4211115_4255250	17236:18204:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0025	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0026	SRR35809336_ctg10687|provirus_4211115_4255250	18201:18770:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0026	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0027	SRR35809336_ctg10687|provirus_4211115_4255250	18770:19429:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0027	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0028	SRR35809336_ctg10687|provirus_4211115_4255250	19431:19832:-1	CDS	alpha-2	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0028	conserved	other	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0029	SRR35809336_ctg10687|provirus_4211115_4255250	19934:20311:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0029	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0030	SRR35809336_ctg10687|provirus_4211115_4255250	20402:21580:-1	CDS	major head protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0030	conserved	head and packaging	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0031	SRR35809336_ctg10687|provirus_4211115_4255250	21603:22499:-1	CDS	head maturation protease	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0031	conserved	head and packaging	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0032	SRR35809336_ctg10687|provirus_4211115_4255250	22501:23772:-1	CDS	portal protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0032	conserved	head and packaging	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0033	SRR35809336_ctg10687|provirus_4211115_4255250	23772:25409:-1	CDS	terminase large subunit	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0033	conserved	head and packaging	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0034	SRR35809336_ctg10687|provirus_4211115_4255250	25416:25955:-1	CDS	terminase small subunit	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0034	conserved	head and packaging	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0035	SRR35809336_ctg10687|provirus_4211115_4255250	26151:26483:-1	CDS	HNH endonuclease	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0035	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0036	SRR35809336_ctg10687|provirus_4211115_4255250	26598:27221:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0036	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0037	SRR35809336_ctg10687|provirus_4211115_4255250	27468:29129:-1	CDS	DNA primase	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0037	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0038	SRR35809336_ctg10687|provirus_4211115_4255250	29126:29995:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0038	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0039	SRR35809336_ctg10687|provirus_4211115_4255250	30093:30716:-1	CDS	DNA methyltransferase	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0039	conserved	other	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0040	SRR35809336_ctg10687|provirus_4211115_4255250	30803:31564:1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0040	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0041	SRR35809336_ctg10687|provirus_4211115_4255250	31582:32523:-1	CDS	DNA methyltransferase	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0041	conserved	other	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0042	SRR35809336_ctg10687|provirus_4211115_4255250	32520:33269:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0042	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0043	SRR35809336_ctg10687|provirus_4211115_4255250	33312:33695:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0043	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0044	SRR35809336_ctg10687|provirus_4211115_4255250	33692:34162:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0044	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0045	SRR35809336_ctg10687|provirus_4211115_4255250	34159:34470:-1	CDS	transcriptional repressor	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0045	conserved	transcription regulation	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0046	SRR35809336_ctg10687|provirus_4211115_4255250	34486:35289:1	CDS	transcriptional repressor	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0046	conserved	transcription regulation	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0047	SRR35809336_ctg10687|provirus_4211115_4255250	35286:36050:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0047	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0048	SRR35809336_ctg10687|provirus_4211115_4255250	36067:36360:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0048	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0049	SRR35809336_ctg10687|provirus_4211115_4255250	36598:36888:1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0049	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0050	SRR35809336_ctg10687|provirus_4211115_4255250	36899:37138:1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0050	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0051	SRR35809336_ctg10687|provirus_4211115_4255250	37135:37734:1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0051	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0052	SRR35809336_ctg10687|provirus_4211115_4255250	37731:38018:1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0052	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0053	SRR35809336_ctg10687|provirus_4211115_4255250	38015:38359:1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0053	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0054	SRR35809336_ctg10687|provirus_4211115_4255250	38356:38724:1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0054	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0055	SRR35809336_ctg10687|provirus_4211115_4255250	38765:39745:1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0055	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0056	SRR35809336_ctg10687|provirus_4211115_4255250	39835:40035:1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0056	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0057	SRR35809336_ctg10687|provirus_4211115_4255250	40049:40654:1	CDS	cysteine dioxygenase	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0057	conserved	other	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0058	SRR35809336_ctg10687|provirus_4211115_4255250	40729:41325:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0058	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0059	SRR35809336_ctg10687|provirus_4211115_4255250	41334:41564:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0059	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0060	SRR35809336_ctg10687|provirus_4211115_4255250	41750:42382:1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0060	conserved	unknown function	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0061	SRR35809336_ctg10687|provirus_4211115_4255250	42379:42645:1	CDS	transcriptional regulator	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0061	conserved	transcription regulation	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0062	SRR35809336_ctg10687|provirus_4211115_4255250	42626:43672:1	CDS	integrase	SRR35808900_ctg3305_CDS_0042	conserved	integration and excision	default	default	0
SRR35809336_ctg10687|provirus_4211115_4255250_tRNA_0001	SRR35809336_ctg10687|provirus_4211115_4255250	43728:43804:-1	tRNA	p	p	noncoding	tRNA	default	default	0
