feature_id	locus_id	coordinates	feature_type	name	group	group_type	category	fill_colour	stroke_colour	show_label
SRR35808611_ctg442|provirus_4085068_4130200_CDS_0051	SRR35808611_ctg442|provirus_4085068_4130200	34668:35489:1	CDS	exonuclease	SRR35808553_ctg921|provirus_684962_730295_CDS_0012	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808611_ctg442|provirus_4085068_4130200_CDS_0052	SRR35808611_ctg442|provirus_4085068_4130200	35501:36529:1	CDS	RecT-like ssDNA annealing protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0011	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808611_ctg442|provirus_4085068_4130200_CDS_0053	SRR35808611_ctg442|provirus_4085068_4130200	36766:37452:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0010	conserved	unknown function	default	default	0
SRR35808611_ctg442|provirus_4085068_4130200_CDS_0054	SRR35808611_ctg442|provirus_4085068_4130200	37457:39286:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0009	conserved	unknown function	default	default	0
SRR35808611_ctg442|provirus_4085068_4130200_CDS_0055	SRR35808611_ctg442|provirus_4085068_4130200	39286:39942:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0008	conserved	unknown function	default	default	0
SRR35808611_ctg442|provirus_4085068_4130200_CDS_0056	SRR35808611_ctg442|provirus_4085068_4130200	40217:42067:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0007	conserved	unknown function	default	default	0
SRR35808611_ctg442|provirus_4085068_4130200_CDS_0057	SRR35808611_ctg442|provirus_4085068_4130200	42067:42504:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0006	conserved	unknown function	default	default	0
SRR35808611_ctg442|provirus_4085068_4130200_CDS_0058	SRR35808611_ctg442|provirus_4085068_4130200	42501:43172:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0005	conserved	unknown function	default	default	0
SRR35808611_ctg442|provirus_4085068_4130200_CDS_0059	SRR35808611_ctg442|provirus_4085068_4130200	43169:43339:1	CDS	hypothetical protein	SRR35809155_ctg108|provirus_3243057_3288390_CDS_0004	conserved	unknown function	default	default	0
SRR35808611_ctg442|provirus_4085068_4130200_CDS_0060	SRR35808611_ctg442|provirus_4085068_4130200	43349:43795:1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0003	conserved	unknown function	default	default	0
SRR35808611_ctg442|provirus_4085068_4130200_CDS_0061	SRR35808611_ctg442|provirus_4085068_4130200	43795:44064:1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0002	conserved	unknown function	default	default	0
SRR35808611_ctg442|provirus_4085068_4130200_CDS_0062	SRR35808611_ctg442|provirus_4085068_4130200	44066:45133:1	CDS	integrase	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0001	conserved	integration and excision	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0001	SRR35809155_ctg108|provirus_3243057_3288390	1:1068:-1	CDS	integrase	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0001	conserved	integration and excision	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0002	SRR35809155_ctg108|provirus_3243057_3288390	1070:1339:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0002	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0003	SRR35809155_ctg108|provirus_3243057_3288390	1339:1785:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0003	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0004	SRR35809155_ctg108|provirus_3243057_3288390	1795:1965:-1	CDS	hypothetical protein	SRR35809155_ctg108|provirus_3243057_3288390_CDS_0004	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0005	SRR35809155_ctg108|provirus_3243057_3288390	1962:2633:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0005	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0006	SRR35809155_ctg108|provirus_3243057_3288390	2630:3067:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0006	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0007	SRR35809155_ctg108|provirus_3243057_3288390	3067:4917:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0007	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0008	SRR35809155_ctg108|provirus_3243057_3288390	5192:5848:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0008	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0009	SRR35809155_ctg108|provirus_3243057_3288390	5848:7677:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0009	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0010	SRR35809155_ctg108|provirus_3243057_3288390	7682:8368:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0010	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0011	SRR35809155_ctg108|provirus_3243057_3288390	8605:9633:-1	CDS	RecT-like ssDNA annealing protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0011	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0012	SRR35809155_ctg108|provirus_3243057_3288390	9645:10466:-1	CDS	exonuclease	SRR35808553_ctg921|provirus_684962_730295_CDS_0012	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0013	SRR35809155_ctg108|provirus_3243057_3288390	10463:10717:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0013	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0014	SRR35809155_ctg108|provirus_3243057_3288390	10710:10823:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0014	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0015	SRR35809155_ctg108|provirus_3243057_3288390	10820:11125:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0015	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0016	SRR35809155_ctg108|provirus_3243057_3288390	11125:11241:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0016	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0017	SRR35809155_ctg108|provirus_3243057_3288390	11238:11627:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0046	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0018	SRR35809155_ctg108|provirus_3243057_3288390	11624:11959:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0045	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0019	SRR35809155_ctg108|provirus_3243057_3288390	12256:12519:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0044	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0020	SRR35809155_ctg108|provirus_3243057_3288390	12584:12811:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0043	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0021	SRR35809155_ctg108|provirus_3243057_3288390	12808:13224:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0042	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0022	SRR35809155_ctg108|provirus_3243057_3288390	13227:13433:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0041	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0023	SRR35809155_ctg108|provirus_3243057_3288390	13478:14113:-1	CDS	transcriptional repressor	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0040	conserved	transcription regulation	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0024	SRR35809155_ctg108|provirus_3243057_3288390	14233:14466:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0039	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0025	SRR35809155_ctg108|provirus_3243057_3288390	14675:15031:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0038	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0026	SRR35809155_ctg108|provirus_3243057_3288390	15028:15156:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0037	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0027	SRR35809155_ctg108|provirus_3243057_3288390	15153:17696:1	CDS	DNA methyltransferase	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0036	conserved	other	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0028	SRR35809155_ctg108|provirus_3243057_3288390	17693:17809:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0035	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0029	SRR35809155_ctg108|provirus_3243057_3288390	17809:18645:1	CDS	replication initiation protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0034	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0030	SRR35809155_ctg108|provirus_3243057_3288390	18635:20026:1	CDS	DnaB-like replicative helicase	SRR35808553_ctg921|provirus_684962_730295_CDS_0030	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0031	SRR35809155_ctg108|provirus_3243057_3288390	20248:20676:1	CDS	RusA-like Holliday junction resolvase	SRR35808553_ctg921|provirus_684962_730295_CDS_0031	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0032	SRR35809155_ctg108|provirus_3243057_3288390	20676:21251:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0032	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0033	SRR35809155_ctg108|provirus_3243057_3288390	21455:22009:1	CDS	terminase small subunit	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0033	conserved	head and packaging	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0034	SRR35809155_ctg108|provirus_3243057_3288390	22012:23472:1	CDS	terminase large subunit	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0034	conserved	head and packaging	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0035	SRR35809155_ctg108|provirus_3243057_3288390	23478:24986:1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0035	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0036	SRR35809155_ctg108|provirus_3243057_3288390	25012:25665:1	CDS	head morphogenesis	SRR35809155_ctg108|provirus_3243057_3288390_CDS_0036	conserved	head and packaging	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0037	SRR35809155_ctg108|provirus_3243057_3288390	25676:28129:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0037	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0038	SRR35809155_ctg108|provirus_3243057_3288390	28176:29483:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0038	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0039	SRR35809155_ctg108|provirus_3243057_3288390	29500:29991:1	CDS	virion structural protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0039	conserved	head and packaging	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0040	SRR35809155_ctg108|provirus_3243057_3288390	30006:31067:1	CDS	major head protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0040	conserved	head and packaging	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0041	SRR35809155_ctg108|provirus_3243057_3288390	31078:31401:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0041	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0042	SRR35809155_ctg108|provirus_3243057_3288390	31401:31784:1	CDS	virion structural protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0042	conserved	head and packaging	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0043	SRR35809155_ctg108|provirus_3243057_3288390	31814:32326:1	CDS	tail completion or Neck1 protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0043	conserved	connector	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0044	SRR35809155_ctg108|provirus_3243057_3288390	32323:32697:1	CDS	head protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0044	conserved	head and packaging	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0045	SRR35809155_ctg108|provirus_3243057_3288390	32702:33256:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0045	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0046	SRR35809155_ctg108|provirus_3243057_3288390	33267:34754:1	CDS	tail sheath	SRR35808553_ctg921|provirus_684962_730295_CDS_0046	conserved	tail	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0047	SRR35809155_ctg108|provirus_3243057_3288390	34765:35205:1	CDS	virion structural protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0047	conserved	head and packaging	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0048	SRR35809155_ctg108|provirus_3243057_3288390	35213:35656:1	CDS	tail assembly chaperone	SRR35808553_ctg921|provirus_684962_730295_CDS_0048	conserved	tail	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0049	SRR35809155_ctg108|provirus_3243057_3288390	35680:35835:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0014	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0050	SRR35809155_ctg108|provirus_3243057_3288390	35828:37315:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0013	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0051	SRR35809155_ctg108|provirus_3243057_3288390	37315:38247:1	CDS	tail fiber protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0012	conserved	tail	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0052	SRR35809155_ctg108|provirus_3243057_3288390	38244:39224:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0011	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0053	SRR35809155_ctg108|provirus_3243057_3288390	39224:39892:1	CDS	baseplate spike	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0010	conserved	tail	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0054	SRR35809155_ctg108|provirus_3243057_3288390	39895:40248:1	CDS	baseplate wedge subunit	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0009	conserved	tail	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0055	SRR35809155_ctg108|provirus_3243057_3288390	40250:41428:1	CDS	baseplate wedge subunit	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0008	conserved	tail	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0056	SRR35809155_ctg108|provirus_3243057_3288390	41431:42120:1	CDS	structural protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0007	conserved	head and packaging	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0057	SRR35809155_ctg108|provirus_3243057_3288390	42121:42840:1	CDS	tail fiber protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0006	conserved	tail	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0058	SRR35809155_ctg108|provirus_3243057_3288390	42842:43372:1	CDS	tail protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0005	conserved	tail	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0059	SRR35809155_ctg108|provirus_3243057_3288390	43435:43800:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0004	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0060	SRR35809155_ctg108|provirus_3243057_3288390	43800:44048:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0003	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0061	SRR35809155_ctg108|provirus_3243057_3288390	44045:44692:1	CDS	endolysin	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0002	conserved	lysis	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0062	SRR35809155_ctg108|provirus_3243057_3288390	44921:45133:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0062	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3243057_3288390_CDS_0063	SRR35809155_ctg108|provirus_3243057_3288390	45188:45334:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0063	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0001	SRR35808553_ctg921|provirus_684962_730295	1:1068:-1	CDS	integrase	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0001	conserved	integration and excision	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0002	SRR35808553_ctg921|provirus_684962_730295	1070:1339:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0002	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0003	SRR35808553_ctg921|provirus_684962_730295	1339:1785:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0003	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0004	SRR35808553_ctg921|provirus_684962_730295	1795:1965:-1	CDS	hypothetical protein	SRR35809155_ctg108|provirus_3243057_3288390_CDS_0004	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0005	SRR35808553_ctg921|provirus_684962_730295	1962:2633:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0005	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0006	SRR35808553_ctg921|provirus_684962_730295	2630:3067:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0006	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0007	SRR35808553_ctg921|provirus_684962_730295	3067:4917:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0007	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0008	SRR35808553_ctg921|provirus_684962_730295	5192:5848:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0008	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0009	SRR35808553_ctg921|provirus_684962_730295	5848:7677:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0009	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0010	SRR35808553_ctg921|provirus_684962_730295	7682:8368:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0010	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0011	SRR35808553_ctg921|provirus_684962_730295	8605:9633:-1	CDS	RecT-like ssDNA annealing protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0011	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0012	SRR35808553_ctg921|provirus_684962_730295	9645:10466:-1	CDS	exonuclease	SRR35808553_ctg921|provirus_684962_730295_CDS_0012	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0013	SRR35808553_ctg921|provirus_684962_730295	10463:10717:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0013	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0014	SRR35808553_ctg921|provirus_684962_730295	10710:10823:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0014	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0015	SRR35808553_ctg921|provirus_684962_730295	10820:11125:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0015	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0016	SRR35808553_ctg921|provirus_684962_730295	11125:11241:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0016	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0017	SRR35808553_ctg921|provirus_684962_730295	11238:11627:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0046	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0018	SRR35808553_ctg921|provirus_684962_730295	11624:11959:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0045	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0019	SRR35808553_ctg921|provirus_684962_730295	12256:12519:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0044	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0020	SRR35808553_ctg921|provirus_684962_730295	12584:12811:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0043	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0021	SRR35808553_ctg921|provirus_684962_730295	12808:13224:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0042	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0022	SRR35808553_ctg921|provirus_684962_730295	13227:13433:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0041	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0023	SRR35808553_ctg921|provirus_684962_730295	13478:14113:-1	CDS	transcriptional repressor	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0040	conserved	transcription regulation	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0024	SRR35808553_ctg921|provirus_684962_730295	14233:14466:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0039	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0025	SRR35808553_ctg921|provirus_684962_730295	14675:15031:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0038	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0026	SRR35808553_ctg921|provirus_684962_730295	15028:15156:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0037	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0027	SRR35808553_ctg921|provirus_684962_730295	15153:17696:1	CDS	DNA methyltransferase	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0036	conserved	other	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0028	SRR35808553_ctg921|provirus_684962_730295	17693:17809:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0035	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0029	SRR35808553_ctg921|provirus_684962_730295	17809:18645:1	CDS	replication initiation protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0034	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0030	SRR35808553_ctg921|provirus_684962_730295	18635:20026:1	CDS	DnaB-like replicative helicase	SRR35808553_ctg921|provirus_684962_730295_CDS_0030	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0031	SRR35808553_ctg921|provirus_684962_730295	20248:20676:1	CDS	RusA-like Holliday junction resolvase	SRR35808553_ctg921|provirus_684962_730295_CDS_0031	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0032	SRR35808553_ctg921|provirus_684962_730295	20676:21251:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0032	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0033	SRR35808553_ctg921|provirus_684962_730295	21455:22009:1	CDS	terminase small subunit	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0033	conserved	head and packaging	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0034	SRR35808553_ctg921|provirus_684962_730295	22012:23472:1	CDS	terminase large subunit	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0034	conserved	head and packaging	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0035	SRR35808553_ctg921|provirus_684962_730295	23478:24986:1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2264398_2309731_CDS_0035	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0036	SRR35808553_ctg921|provirus_684962_730295	25012:25665:1	CDS	head morphogenesis	SRR35809155_ctg108|provirus_3243057_3288390_CDS_0036	conserved	head and packaging	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0037	SRR35808553_ctg921|provirus_684962_730295	25676:28129:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0037	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0038	SRR35808553_ctg921|provirus_684962_730295	28176:29483:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0038	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0039	SRR35808553_ctg921|provirus_684962_730295	29500:29991:1	CDS	virion structural protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0039	conserved	head and packaging	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0040	SRR35808553_ctg921|provirus_684962_730295	30006:31067:1	CDS	major head protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0040	conserved	head and packaging	default	default	0
