feature_id	locus_id	coordinates	feature_type	name	group	group_type	category	fill_colour	stroke_colour	show_label
SRR35809155_ctg108|provirus_3612395_3652025_CDS_0054	SRR35809155_ctg108|provirus_3612395_3652025	33394:34659:-1	CDS	DNA transposition protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0007	conserved	integration and excision	default	default	0
SRR35809155_ctg108|provirus_3612395_3652025_CDS_0055	SRR35809155_ctg108|provirus_3612395_3652025	34785:36548:-1	CDS	transposase	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0006	conserved	integration and excision	default	default	0
SRR35809155_ctg108|provirus_3612395_3652025_CDS_0056	SRR35809155_ctg108|provirus_3612395_3652025	36550:37488:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0005	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3612395_3652025_CDS_0057	SRR35809155_ctg108|provirus_3612395_3652025	37517:37846:-1	CDS	transcriptional regulator	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0004	conserved	transcription regulation	default	default	0
SRR35809155_ctg108|provirus_3612395_3652025_CDS_0058	SRR35809155_ctg108|provirus_3612395_3652025	37843:38325:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0003	conserved	unknown function	default	default	0
SRR35809155_ctg108|provirus_3612395_3652025_CDS_0059	SRR35809155_ctg108|provirus_3612395_3652025	38434:38790:-1	CDS	transcriptional repressor	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0002	conserved	transcription regulation	default	default	0
SRR35809155_ctg108|provirus_3612395_3652025_CDS_0060	SRR35809155_ctg108|provirus_3612395_3652025	38867:39631:1	CDS	CII-like regulator	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0001	conserved	transcription regulation	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0001	SRR35809332_ctg1415|provirus_2633736_2673366	1:828:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0001	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0002	SRR35809332_ctg1415|provirus_2633736_2673366	825:1109:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0002	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0003	SRR35809332_ctg1415|provirus_2633736_2673366	1106:4390:-1	CDS	central tail fiber J	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0003	conserved	tail	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0004	SRR35809332_ctg1415|provirus_2633736_2673366	4387:4803:-1	CDS	minor tail protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0004	conserved	tail	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0005	SRR35809332_ctg1415|provirus_2633736_2673366	4800:5312:-1	CDS	minor tail protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0005	conserved	tail	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0006	SRR35809332_ctg1415|provirus_2633736_2673366	5314:5718:-1	CDS	virion structural protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0006	conserved	head and packaging	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0007	SRR35809332_ctg1415|provirus_2633736_2673366	5729:8977:-1	CDS	tail length tape measure protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0007	conserved	tail	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0008	SRR35809332_ctg1415|provirus_2633736_2673366	8982:9089:-1	CDS	hypothetical protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0008	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0009	SRR35809332_ctg1415|provirus_2633736_2673366	9167:9652:-1	CDS	tail assembly chaperone	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0009	conserved	tail	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0010	SRR35809332_ctg1415|provirus_2633736_2673366	9658:10410:-1	CDS	major tail protein with Ig-like domain	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0010	conserved	tail	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0011	SRR35809332_ctg1415|provirus_2633736_2673366	10447:10629:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0011	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0012	SRR35809332_ctg1415|provirus_2633736_2673366	10655:11122:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0012	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0013	SRR35809332_ctg1415|provirus_2633736_2673366	11119:11628:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0013	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0014	SRR35809332_ctg1415|provirus_2633736_2673366	11625:12281:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0014	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0015	SRR35809332_ctg1415|provirus_2633736_2673366	12347:14107:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0015	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0016	SRR35809332_ctg1415|provirus_2633736_2673366	14381:14602:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0016	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0017	SRR35809332_ctg1415|provirus_2633736_2673366	14584:14961:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0017	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0018	SRR35809332_ctg1415|provirus_2633736_2673366	15144:17393:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0018	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0019	SRR35809332_ctg1415|provirus_2633736_2673366	17390:17650:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0019	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0020	SRR35809332_ctg1415|provirus_2633736_2673366	17777:18073:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0020	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0021	SRR35809332_ctg1415|provirus_2633736_2673366	18073:18852:-1	CDS	head morphogenesis	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0040	conserved	head and packaging	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0022	SRR35809332_ctg1415|provirus_2633736_2673366	18849:19031:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0039	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0023	SRR35809332_ctg1415|provirus_2633736_2673366	19028:20512:-1	CDS	portal protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0038	conserved	head and packaging	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0024	SRR35809332_ctg1415|provirus_2633736_2673366	20646:22220:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0037	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0025	SRR35809332_ctg1415|provirus_2633736_2673366	22210:22485:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0036	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0026	SRR35809332_ctg1415|provirus_2633736_2673366	22485:22682:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0035	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0027	SRR35809332_ctg1415|provirus_2633736_2673366	22682:23227:-1	CDS	terminase small subunit	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0034	conserved	head and packaging	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0028	SRR35809332_ctg1415|provirus_2633736_2673366	23229:23543:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0033	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0029	SRR35809332_ctg1415|provirus_2633736_2673366	23540:23899:-1	CDS	lipoprotein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0029	conserved	other	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0030	SRR35809332_ctg1415|provirus_2633736_2673366	23896:24225:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0030	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0031	SRR35809332_ctg1415|provirus_2633736_2673366	24219:24836:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0031	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0032	SRR35809332_ctg1415|provirus_2633736_2673366	24833:25060:-1	CDS	holin	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0032	conserved	lysis	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0033	SRR35809332_ctg1415|provirus_2633736_2673366	25057:25323:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0033	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0034	SRR35809332_ctg1415|provirus_2633736_2673366	25323:25952:-1	CDS	amidase	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0034	conserved	lysis	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0035	SRR35809332_ctg1415|provirus_2633736_2673366	26026:26127:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0035	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0036	SRR35809332_ctg1415|provirus_2633736_2673366	26094:26537:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0036	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0037	SRR35809332_ctg1415|provirus_2633736_2673366	26604:26846:-1	CDS	hypothetical protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0037	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0038	SRR35809332_ctg1415|provirus_2633736_2673366	26900:27319:-1	CDS	late transcriptional activator	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0038	conserved	transcription regulation	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0039	SRR35809332_ctg1415|provirus_2633736_2673366	27322:27825:-1	CDS	hypothetical protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0039	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0040	SRR35809332_ctg1415|provirus_2633736_2673366	27822:28028:-1	CDS	hypothetical protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0040	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0041	SRR35809332_ctg1415|provirus_2633736_2673366	28019:28243:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0041	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0042	SRR35809332_ctg1415|provirus_2633736_2673366	28236:29354:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0042	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0043	SRR35809332_ctg1415|provirus_2633736_2673366	29347:29694:-1	CDS	nucleoside 2-deoxyribosyltransferase	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0043	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0044	SRR35809332_ctg1415|provirus_2633736_2673366	29694:29939:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0044	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0045	SRR35809332_ctg1415|provirus_2633736_2673366	29936:30226:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0045	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0046	SRR35809332_ctg1415|provirus_2633736_2673366	30291:30560:-1	CDS	DNA binding protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0046	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0047	SRR35809332_ctg1415|provirus_2633736_2673366	30557:30811:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0047	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0048	SRR35809332_ctg1415|provirus_2633736_2673366	30796:31032:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0048	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0049	SRR35809332_ctg1415|provirus_2633736_2673366	31032:31649:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0049	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0050	SRR35809332_ctg1415|provirus_2633736_2673366	31621:31875:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0050	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0051	SRR35809332_ctg1415|provirus_2633736_2673366	31880:32260:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0051	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0052	SRR35809332_ctg1415|provirus_2633736_2673366	32271:33041:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0052	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0053	SRR35809332_ctg1415|provirus_2633736_2673366	33057:33392:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0008	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0054	SRR35809332_ctg1415|provirus_2633736_2673366	33394:34659:-1	CDS	DNA transposition protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0007	conserved	integration and excision	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0055	SRR35809332_ctg1415|provirus_2633736_2673366	34785:36548:-1	CDS	transposase	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0006	conserved	integration and excision	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0056	SRR35809332_ctg1415|provirus_2633736_2673366	36550:37488:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0005	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0057	SRR35809332_ctg1415|provirus_2633736_2673366	37517:37846:-1	CDS	transcriptional regulator	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0004	conserved	transcription regulation	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0058	SRR35809332_ctg1415|provirus_2633736_2673366	37843:38325:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0003	conserved	unknown function	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0059	SRR35809332_ctg1415|provirus_2633736_2673366	38434:38790:-1	CDS	transcriptional repressor	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0002	conserved	transcription regulation	default	default	0
SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0060	SRR35809332_ctg1415|provirus_2633736_2673366	38867:39631:1	CDS	CII-like regulator	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0001	conserved	transcription regulation	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0001	SRR35808553_ctg921|provirus_1054300_1093930	1:828:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0001	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0002	SRR35808553_ctg921|provirus_1054300_1093930	825:1109:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0002	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0003	SRR35808553_ctg921|provirus_1054300_1093930	1106:4390:-1	CDS	central tail fiber J	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0003	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0004	SRR35808553_ctg921|provirus_1054300_1093930	4387:4803:-1	CDS	minor tail protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0004	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0005	SRR35808553_ctg921|provirus_1054300_1093930	4800:5312:-1	CDS	minor tail protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0005	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0006	SRR35808553_ctg921|provirus_1054300_1093930	5314:5718:-1	CDS	virion structural protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0006	conserved	head and packaging	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0007	SRR35808553_ctg921|provirus_1054300_1093930	5729:8977:-1	CDS	tail length tape measure protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0007	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0008	SRR35808553_ctg921|provirus_1054300_1093930	8982:9089:-1	CDS	hypothetical protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0008	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0009	SRR35808553_ctg921|provirus_1054300_1093930	9167:9652:-1	CDS	tail assembly chaperone	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0009	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0010	SRR35808553_ctg921|provirus_1054300_1093930	9658:10410:-1	CDS	major tail protein with Ig-like domain	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0010	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0011	SRR35808553_ctg921|provirus_1054300_1093930	10447:10629:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0011	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0012	SRR35808553_ctg921|provirus_1054300_1093930	10655:11122:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0012	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0013	SRR35808553_ctg921|provirus_1054300_1093930	11119:11628:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0013	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0014	SRR35808553_ctg921|provirus_1054300_1093930	11625:12281:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0014	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0015	SRR35808553_ctg921|provirus_1054300_1093930	12347:14107:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0015	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0016	SRR35808553_ctg921|provirus_1054300_1093930	14381:14602:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0016	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0017	SRR35808553_ctg921|provirus_1054300_1093930	14584:14961:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0017	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0018	SRR35808553_ctg921|provirus_1054300_1093930	15144:17393:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0018	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0019	SRR35808553_ctg921|provirus_1054300_1093930	17390:17650:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0019	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0020	SRR35808553_ctg921|provirus_1054300_1093930	17777:18073:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0020	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0021	SRR35808553_ctg921|provirus_1054300_1093930	18073:18852:-1	CDS	head morphogenesis	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0040	conserved	head and packaging	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0022	SRR35808553_ctg921|provirus_1054300_1093930	18849:19031:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0039	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0023	SRR35808553_ctg921|provirus_1054300_1093930	19028:20512:-1	CDS	portal protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0038	conserved	head and packaging	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0024	SRR35808553_ctg921|provirus_1054300_1093930	20646:22220:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0037	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0025	SRR35808553_ctg921|provirus_1054300_1093930	22210:22485:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0036	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0026	SRR35808553_ctg921|provirus_1054300_1093930	22485:22682:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0035	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0027	SRR35808553_ctg921|provirus_1054300_1093930	22682:23227:-1	CDS	terminase small subunit	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0034	conserved	head and packaging	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0028	SRR35808553_ctg921|provirus_1054300_1093930	23229:23543:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0033	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0029	SRR35808553_ctg921|provirus_1054300_1093930	23540:23899:-1	CDS	lipoprotein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0029	conserved	other	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0030	SRR35808553_ctg921|provirus_1054300_1093930	23896:24225:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0030	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0031	SRR35808553_ctg921|provirus_1054300_1093930	24219:24836:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0031	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0032	SRR35808553_ctg921|provirus_1054300_1093930	24833:25060:-1	CDS	holin	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0032	conserved	lysis	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0033	SRR35808553_ctg921|provirus_1054300_1093930	25057:25323:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0033	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0034	SRR35808553_ctg921|provirus_1054300_1093930	25323:25952:-1	CDS	amidase	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0034	conserved	lysis	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0035	SRR35808553_ctg921|provirus_1054300_1093930	26026:26127:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0035	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0036	SRR35808553_ctg921|provirus_1054300_1093930	26094:26537:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0036	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0037	SRR35808553_ctg921|provirus_1054300_1093930	26604:26846:-1	CDS	hypothetical protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0037	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0038	SRR35808553_ctg921|provirus_1054300_1093930	26900:27319:-1	CDS	late transcriptional activator	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0038	conserved	transcription regulation	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0039	SRR35808553_ctg921|provirus_1054300_1093930	27322:27825:-1	CDS	hypothetical protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0039	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0040	SRR35808553_ctg921|provirus_1054300_1093930	27822:28028:-1	CDS	hypothetical protein	SRR35809155_ctg108|provirus_3612395_3652025_CDS_0040	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0041	SRR35808553_ctg921|provirus_1054300_1093930	28019:28243:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0041	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0042	SRR35808553_ctg921|provirus_1054300_1093930	28236:29354:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0042	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0043	SRR35808553_ctg921|provirus_1054300_1093930	29347:29694:-1	CDS	nucleoside 2-deoxyribosyltransferase	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0043	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0044	SRR35808553_ctg921|provirus_1054300_1093930	29694:29939:-1	CDS	hypothetical protein	SRR35809332_ctg1415|provirus_2633736_2673366_CDS_0044	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0045	SRR35808553_ctg921|provirus_1054300_1093930	29936:30226:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0045	conserved	unknown function	default	default	0
